country,project-name,unit-name,capacity-(mw),status,reactor-type,model,owner,operator,lat,lng,location-accuracy,state/province,region,url,areas-subnat-sat-display
China,Longyou nuclear power plant,2,1250.0,cancelled,pressurized water reactor,unknown,China National Nuclear CORP; Zhejiang Energy Group CO LTD [100%],,29.0392,119.0883,approximate,Zhejiang,Asia,https://www.gem.wiki/Longyou_nuclear_power_plant,"Zhejiang, China"
China,Longyou nuclear power plant,3,1250.0,cancelled,pressurized water reactor,unknown,China National Nuclear CORP; Zhejiang Energy Group CO LTD [100%],,29.0392,119.0883,approximate,Zhejiang,Asia,https://www.gem.wiki/Longyou_nuclear_power_plant,"Zhejiang, China"
China,Longyou nuclear power plant,4,1250.0,cancelled,pressurized water reactor,unknown,China National Nuclear CORP; Zhejiang Energy Group CO LTD [100%],,29.0392,119.0883,approximate,Zhejiang,Asia,https://www.gem.wiki/Longyou_nuclear_power_plant,"Zhejiang, China"
Finland,Loviisa nuclear power plant,1,531.0,operating,pressurized water reactor,VVER V-213,Fortum Power And Heat OY (Former IVO) [100%],Fortum Power And Heat OY (Former IVO),60.3708,26.3468,exact,,Europe,https://www.gem.wiki/Loviisa_nuclear_power_plant,Finland
Finland,Loviisa nuclear power plant,2,531.0,operating,pressurized water reactor,VVER V-213,Fortum Power And Heat OY (Former IVO) [100%],Fortum Power And Heat OY (Former IVO),60.3708,26.3468,exact,,Europe,https://www.gem.wiki/Loviisa_nuclear_power_plant,Finland
Finland,Loviisa nuclear power plant,3,1800.0,cancelled,unknown,unknown,,,60.3708,26.3468,exact,,Europe,https://www.gem.wiki/Loviisa_nuclear_power_plant,Finland
Poland,Lubiatowo-Kopalino nuclear power plant,1,1250.0,pre-construction,pressurized water reactor,AP-1000,Polish Nuclear Power Plants [100%],,54.8036,17.7881,approximate,Pomeranian Voivodeship,Europe,https://www.gem.wiki/Lubiatowo-Kopalino_nuclear_power_plant,"Pomeranian Voivodeship, Poland"
Poland,Lubiatowo-Kopalino nuclear power plant,2,1250.0,pre-construction,pressurized water reactor,AP-1000,Polish Nuclear Power Plants [100%],,54.8036,17.7881,approximate,Pomeranian Voivodeship,Europe,https://www.gem.wiki/Lubiatowo-Kopalino_nuclear_power_plant,"Pomeranian Voivodeship, Poland"
Poland,Lubiatowo-Kopalino nuclear power plant,3,1250.0,pre-construction,pressurized water reactor,AP-1000,Polish Nuclear Power Plants [100%],,54.8036,17.7881,approximate,Pomeranian Voivodeship,Europe,https://www.gem.wiki/Lubiatowo-Kopalino_nuclear_power_plant,"Pomeranian Voivodeship, Poland"
Switzerland,Lucens nuclear power plant,--,7.0,retired,heavy water gas-cooled reactor,HWGCR: 2-loops,Nationale Gesellschaft Zur Förderung Der Industriellen Atomtechnik [100%],Energie De L'Ouest Suisse,46.6927,6.8272,exact,Vaud,Europe,https://www.gem.wiki/Lucens_nuclear_power_plant,"Vaud, Switzerland"
China,Lufeng nuclear power plant,1,1250.0,announced,pressurized water reactor,AP-1000,China General Nuclear Power Co Ltd [100%],CGN Lufeng Nuclear Power CO LTD,22.752379,115.809748,exact,Guangdong,Asia,https://www.gem.wiki/Lufeng_nuclear_power_plant,"Guangdong, China"
China,Lufeng nuclear power plant,2,1250.0,announced,pressurized water reactor,AP-1000,China General Nuclear Power Co Ltd [100%],CGN Lufeng Nuclear Power CO LTD,22.752379,115.809748,exact,Guangdong,Asia,https://www.gem.wiki/Lufeng_nuclear_power_plant,"Guangdong, China"
China,Lufeng nuclear power plant,3,1250.0,announced,pressurized water reactor,unknown,China General Nuclear Power Co Ltd [100%],CGN Lufeng Nuclear Power CO LTD,22.752379,115.809748,exact,Guangdong,Asia,https://www.gem.wiki/Lufeng_nuclear_power_plant,"Guangdong, China"
China,Lufeng nuclear power plant,4,1250.0,announced,pressurized water reactor,unknown,China General Nuclear Power Co Ltd [100%],CGN Lufeng Nuclear Power CO LTD,22.752379,115.809748,exact,Guangdong,Asia,https://www.gem.wiki/Lufeng_nuclear_power_plant,"Guangdong, China"
China,Lufeng nuclear power plant,5,1200.0,construction,pressurized water reactor,HPR-1000,China General Nuclear Power Co Ltd [100%],CGN Lufeng Nuclear Power CO LTD,22.752379,115.809748,exact,Guangdong,Asia,https://www.gem.wiki/Lufeng_nuclear_power_plant,"Guangdong, China"
China,Lufeng nuclear power plant,6,1200.0,construction,pressurized water reactor,HPR-1000,China General Nuclear Power Co Ltd [100%],CGN Lufeng Nuclear Power CO LTD,22.752379,115.809748,exact,Guangdong,Asia,https://www.gem.wiki/Lufeng_nuclear_power_plant,"Guangdong, China"
Taiwan,Maanshan nuclear power plant,1,951.0,operating,pressurized water reactor,WH 3LP (WE 312),Taiwan Power CO [100%],Taiwan Power CO,21.9589,120.7501,exact,Pingtung County,Asia,https://www.gem.wiki/Maanshan_nuclear_power_plant,"Pingtung County, Taiwan"
Taiwan,Maanshan nuclear power plant,2,951.0,operating,pressurized water reactor,WH 3LP (WE 312),Taiwan Power CO [100%],Taiwan Power CO,21.9589,120.7501,exact,Pingtung County,Asia,https://www.gem.wiki/Maanshan_nuclear_power_plant,"Pingtung County, Taiwan"
India,Madras nuclear power plant,1,220.0,mothballed,pressurized heavy water reactor,Horizontal Pressure Tube type,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,12.5571,80.1754,exact,Tamil Nadu,Asia,https://www.gem.wiki/Madras_nuclear_power_plant,"Tamil Nadu, India"
India,Madras nuclear power plant,2,220.0,operating,pressurized heavy water reactor,Horizontal Pressure Tube type,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,12.5571,80.1754,exact,Tamil Nadu,Asia,https://www.gem.wiki/Madras_nuclear_power_plant,"Tamil Nadu, India"
India,Mahi Banswara nuclear power plant,1,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,23.5294,74.5906,exact,Rajasthan,Asia,https://www.gem.wiki/Mahi_Banswara_nuclear_power_plant,"Rajasthan, India"
India,Mahi Banswara nuclear power plant,2,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,23.5294,74.5906,exact,Rajasthan,Asia,https://www.gem.wiki/Mahi_Banswara_nuclear_power_plant,"Rajasthan, India"
India,Mahi Banswara nuclear power plant,3,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,23.5294,74.5906,exact,Rajasthan,Asia,https://www.gem.wiki/Mahi_Banswara_nuclear_power_plant,"Rajasthan, India"
India,Mahi Banswara nuclear power plant,4,700.0,pre-construction,pressurized heavy water reactor,PHWR-700,Nuclear Power Corporation Of India LTD [100%],Nuclear Power Corporation Of India LTD,23.5294,74.5906,exact,Rajasthan,Asia,https://www.gem.wiki/Mahi_Banswara_nuclear_power_plant,"Rajasthan, India"
United States,Maine Yankee nuclear power plant,--,900.0,retired,pressurized water reactor,unknown,,Maine Yankee Atomic Power CO,43.9511,-69.6953,exact,Maine,Americas,https://www.gem.wiki/Maine_Yankee_nuclear_power_plant,"Maine, United States"
Japan,Maki nuclear power plant,1,780.0,cancelled,boiling water reactor,unknown,Tohoku Electric Power CO INC [100%],,37.7627,138.9048,exact,,Asia,https://www.gem.wiki/Maki_nuclear_power_plant,Japan
Japan,Maki nuclear power plant,2,1067.0,cancelled,boiling water reactor,unknown,Tohoku Electric Power CO INC [100%],,37.7627,138.9048,exact,,Asia,https://www.gem.wiki/Maki_nuclear_power_plant,Japan
Iran,Makran Coast nuclear power plant,1,100.0,cancelled,small modular reactor,ACP-100,,,25.2497,61.0001,approximate,Hormozgan Province,Asia,https://www.gem.wiki/Makran_Coast_nuclear_power_plant,"Hormozgan Province, Iran"
Iran,Makran Coast nuclear power plant,2,100.0,cancelled,small modular reactor,ACP-100,,,25.2497,61.0001,approximate,Hormozgan Province,Asia,https://www.gem.wiki/Makran_Coast_nuclear_power_plant,"Hormozgan Province, Iran"
United States,Malibu nuclear power plant,1,462.0,cancelled,pressurized water reactor,unknown,Los Angeles Department of Water & Power (LADWP) [100%],,34.0346,-118.7347,exact,California,Americas,https://www.gem.wiki/Malibu_nuclear_power_plant,"California, United States"
China,Maoming nuclear power plant,1-1,200.0,announced,high temperature gas reactor,unknown,China National Nuclear Power CO LTD [100%],CNNC Donghua Maoming Green Energy CO LTD,21.5331,111.0337,approximate,Guangdong,Asia,https://www.gem.wiki/Maoming_nuclear_power_plant,"Guangdong, China"
China,Maoming nuclear power plant,1-2,200.0,announced,high temperature gas reactor,unknown,China National Nuclear Power CO LTD [100%],CNNC Donghua Maoming Green Energy CO LTD,21.5331,111.0337,approximate,Guangdong,Asia,https://www.gem.wiki/Maoming_nuclear_power_plant,"Guangdong, China"
China,Maoming nuclear power plant,1-3,200.0,announced,high temperature gas reactor,unknown,China National Nuclear Power CO LTD [100%],CNNC Donghua Maoming Green Energy CO LTD,21.5331,111.0337,approximate,Guangdong,Asia,https://www.gem.wiki/Maoming_nuclear_power_plant,"Guangdong, China"
United States,Marble Hill nuclear power plant,1,1130.0,cancelled,pressurized water reactor,unknown,Public Service of Indiana [100%],,38.6005,-85.4457,exact,Indiana,Americas,https://www.gem.wiki/Marble_Hill_nuclear_power_plant,"Indiana, United States"
United States,Marble Hill nuclear power plant,2,1130.0,cancelled,pressurized water reactor,unknown,Public Service of Indiana [100%],,38.6005,-85.4457,exact,Indiana,Americas,https://www.gem.wiki/Marble_Hill_nuclear_power_plant,"Indiana, United States"
France,Marcoule nuclear power plant,Astrid 1,600.0,cancelled,fast breeder reactor,ASTRID,Commissariat À L'Energie Atomique [100%],,44.1433,4.7094,exact,Occitania,Europe,https://www.gem.wiki/Marcoule_nuclear_power_plant,"Occitania, France"
France,Marcoule nuclear power plant,G1,7.0,retired,unknown,unknown,Commissariat À L'Energie Atomique [100%],,44.1433,4.7094,exact,Occitania,Europe,https://www.gem.wiki/Marcoule_nuclear_power_plant,"Occitania, France"
France,Marcoule nuclear power plant,G2,43.0,retired,gas-cooled reactor,unknown,Commissariat À L'Energie Atomique [100%],Compagnie Generale Des Matieres Nucleaires,44.1433,4.7094,exact,Occitania,Europe,https://www.gem.wiki/Marcoule_nuclear_power_plant,"Occitania, France"
France,Marcoule nuclear power plant,G3,43.0,retired,gas-cooled reactor,unknown,Commissariat À L'Energie Atomique [100%],Compagnie Generale Des Matieres Nucleaires,44.1433,4.7094,exact,Occitania,Europe,https://www.gem.wiki/Marcoule_nuclear_power_plant,"Occitania, France"
United States,McGuire nuclear power plant,1,1215.0,operating,pressurized water reactor,WH 4LP (ICECND),Duke Energy Corp [100%],Duke Energy,35.4331,-80.9486,exact,North Carolina,Americas,https://www.gem.wiki/McGuire_nuclear_power_plant,"North Carolina, United States"
United States,McGuire nuclear power plant,2,1215.0,operating,pressurized water reactor,WH 4LP (ICECND),Duke Energy Corp [100%],Duke Energy,35.4331,-80.9486,exact,North Carolina,Americas,https://www.gem.wiki/McGuire_nuclear_power_plant,"North Carolina, United States"
Panama,MH-1A nuclear power plant,--,10.0,retired,pressurized water reactor,unknown,Department of Defense; US Army Corps of Engineers [100%],,9.2647,-79.92701,exact,Colón,Americas,https://www.gem.wiki/MH-1A_nuclear_power_plant,"Colón, Panama"
United States,Midland nuclear power plant,1,492.0,cancelled,pressurized water reactor,unknown,Consumers Power CO [100%],,43.5854,-84.2244,exact,Michigan,Americas,https://www.gem.wiki/Midland_nuclear_power_plant,"Michigan, United States"
United States,Midland nuclear power plant,2,818.0,cancelled,pressurized water reactor,unknown,Consumers Power CO [100%],,43.5854,-84.2244,exact,Michigan,Americas,https://www.gem.wiki/Midland_nuclear_power_plant,"Michigan, United States"
Japan,Mihama nuclear power plant,1,340.0,retired,pressurized water reactor,WH 2LP,Kansai Electric Power CO [100%],Kansai Electric Power CO,35.7024,135.9634,exact,,Asia,https://www.gem.wiki/Mihama_nuclear_power_plant,Japan
Japan,Mihama nuclear power plant,2,500.0,retired,pressurized water reactor,M (2-loop),Kansai Electric Power CO [100%],Kansai Electric Power CO,35.7024,135.9634,exact,,Asia,https://www.gem.wiki/Mihama_nuclear_power_plant,Japan
Japan,Mihama nuclear power plant,3,826.0,operating,pressurized water reactor,M (3-loop),Kansai Electric Power CO [100%],Kansai Electric Power CO,35.7024,135.9634,exact,,Asia,https://www.gem.wiki/Mihama_nuclear_power_plant,Japan
United States,Millstone nuclear power plant,1,684.0,retired,boiling water reactor,unknown,,Dominion Energy,41.3107,-72.1677,exact,Connecticut,Americas,https://www.gem.wiki/Millstone_nuclear_power_plant,"Connecticut, United States"
United States,Millstone nuclear power plant,2,918.0,operating,pressurized water reactor,CE 2LP (DRYAMB),Dominion Resources INC [100%],Dominion Energy,41.3107,-72.1677,exact,Connecticut,Americas,https://www.gem.wiki/Millstone_nuclear_power_plant,"Connecticut, United States"
United States,Millstone nuclear power plant,3,1280.0,operating,pressurized water reactor,WH 4LP (DRYSUB),Dominion Resources INC [100%],Dominion Energy,41.3107,-72.1677,exact,Connecticut,Americas,https://www.gem.wiki/Millstone_nuclear_power_plant,"Connecticut, United States"
Belarus,Minsk nuclear power plant,1,1000.0,cancelled,pressurized water reactor,VVER V-1000,,,53.7208,28.0445,approximate,Minsk Region,Europe,https://www.gem.wiki/Minsk_nuclear_power_plant,"Minsk Region, Belarus"
Belarus,Minsk nuclear power plant,2,1000.0,cancelled,pressurized water reactor,VVER V-1000,,,53.7208,28.0445,approximate,Minsk Region,Europe,https://www.gem.wiki/Minsk_nuclear_power_plant,"Minsk Region, Belarus"
Slovakia,Mochovce nuclear power plant,1,500.0,operating,pressurized water reactor,VVER V-213,Slovenské Elektrárne AS [100%],Slovenské Elektrárne AS,48.2572,18.4553,exact,Region of Nitra,Europe,https://www.gem.wiki/Mochovce_nuclear_power_plant,"Region of Nitra, Slovakia"
Slovakia,Mochovce nuclear power plant,2,500.0,operating,pressurized water reactor,VVER V-213,Slovenské Elektrárne AS [100%],Slovenské Elektrárne AS,48.2572,18.4553,exact,Region of Nitra,Europe,https://www.gem.wiki/Mochovce_nuclear_power_plant,"Region of Nitra, Slovakia"
Slovakia,Mochovce nuclear power plant,3,471.0,operating,pressurized water reactor,VVER V-213,Slovenské Elektrárne AS [100%],Slovenské Elektrárne AS,48.2572,18.4553,exact,Region of Nitra,Europe,https://www.gem.wiki/Mochovce_nuclear_power_plant,"Region of Nitra, Slovakia"
Slovakia,Mochovce nuclear power plant,4,471.0,construction,pressurized water reactor,VVER V-213,Slovenské Elektrárne AS [100%],Slovenské Elektrárne AS,48.2572,18.4553,exact,Region of Nitra,Europe,https://www.gem.wiki/Mochovce_nuclear_power_plant,"Region of Nitra, Slovakia"
Japan,Monju nuclear power plant,--,280.0,retired,fast breeder reactor,unknown,Japan Atomic Energy Agency [100%],Japan Atomic Energy Agency,35.74001,135.9878,exact,,Asia,https://www.gem.wiki/Monju_nuclear_power_plant,Japan
United States,Montague nuclear power plant,1,1150.0,cancelled,boiling water reactor,unknown,Northeast Nuclear Energy CO [100%],,42.57301,-72.5268,exact,Massachusetts,Americas,https://www.gem.wiki/Montague_nuclear_power_plant,"Massachusetts, United States"
United States,Montague nuclear power plant,2,1150.0,cancelled,boiling water reactor,unknown,Northeast Nuclear Energy CO [100%],,42.57301,-72.5268,exact,Massachusetts,Americas,https://www.gem.wiki/Montague_nuclear_power_plant,"Massachusetts, United States"
Italy,Montalto di Castro nuclear power plant,1,1009.0,cancelled,boiling water reactor,BWR-6,,Enel - Societa Per Azioni,42.3594,11.5301,exact,Lazio,Europe,https://www.gem.wiki/Montalto_di_Castro_nuclear_power_plant,"Lazio, Italy"
Italy,Montalto di Castro nuclear power plant,2,1009.0,cancelled,boiling water reactor,BWR-6,Enel - Societa Per Azioni [100%],Enel - Societa Per Azioni,42.3594,11.5301,exact,Lazio,Europe,https://www.gem.wiki/Montalto_di_Castro_nuclear_power_plant,"Lazio, Italy"
United States,Monticello nuclear power plant,--,691.0,operating,boiling water reactor,BWR-3 (Mark 1),Xcel Energy Inc,Northern States Power,45.3338,-93.8493,exact,Minnesota,Americas,https://www.gem.wiki/Monticello_nuclear_power_plant,"Minnesota, United States"
United Kingdom,Moorside Clean Energy Hub nuclear power plant,1,1600.0,announced,pressurized water reactor,EPR,,,54.4296,-3.5109,exact,England,Europe,https://www.gem.wiki/Moorside_Clean_Energy_Hub_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Moorside Clean Energy Hub nuclear power plant,2,1600.0,announced,pressurized water reactor,EPR,,,54.4296,-3.5109,exact,England,Europe,https://www.gem.wiki/Moorside_Clean_Energy_Hub_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Moorside nuclear power plant,1,1135.0,cancelled,pressurized water reactor,AP-1000,Nugeneration LTD [100%],,54.4296,-3.5109,exact,England,Europe,https://www.gem.wiki/Moorside_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Moorside nuclear power plant,2,1135.0,cancelled,pressurized water reactor,AP-1000,Nugeneration LTD [100%],,54.4296,-3.5109,exact,England,Europe,https://www.gem.wiki/Moorside_nuclear_power_plant,"England, United Kingdom"
United Kingdom,Moorside nuclear power plant,3,1135.0,cancelled,pressurized water reactor,AP-1000,Nugeneration LTD [100%],,54.4296,-3.5109,exact,England,Europe,https://www.gem.wiki/Moorside_nuclear_power_plant,"England, United Kingdom"
Switzerland,Muehleberg nuclear power plant,1,390.0,retired,boiling water reactor,BWR-4,BKW Energie AG [100%],BKW Energie AG,46.9689,7.2684,exact,Bern,Europe,https://www.gem.wiki/Muehleberg_nuclear_power_plant,"Bern, Switzerland"
Switzerland,Muehleberg nuclear power plant,2,1600.0,cancelled,unknown,unknown,,,46.9689,7.2684,exact,Bern,Europe,https://www.gem.wiki/Muehleberg_nuclear_power_plant,"Bern, Switzerland"
Germany,Muelheim-Kaerlich nuclear power plant,--,1302.0,retired,pressurized water reactor,unknown,SCN Energy AG [100%],Kernkraftwerk Gundremmingen GMBH,50.4086,7.4874,exact,Rhineland-Palatinate,Europe,https://www.gem.wiki/Muelheim-Kaerlich_nuclear_power_plant,"Rhineland-Palatinate, Germany"
Indonesia,Muria nuclear power plant,1,1000.0,cancelled,unknown,unknown,,,-6.9816,110.9291,approximate,Central Java,Asia,https://www.gem.wiki/Muria_nuclear_power_plant,"Central Java, Indonesia"
Indonesia,Muria nuclear power plant,2,1000.0,cancelled,unknown,unknown,,,-6.9816,110.9291,approximate,Central Java,Asia,https://www.gem.wiki/Muria_nuclear_power_plant,"Central Java, Indonesia"
Germany,MZFR nuclear power plant,--,57.0,retired,pressurized heavy water reactor,unknown,Kerntechnische Entsorgung Karlsruhe GMBH [100%],Kernkraftwerk-Betriebsgesellschaft MBH,49.1041,8.4324,exact,Baden-Württemberg,Europe,https://www.gem.wiki/MZFR_nuclear_power_plant,"Baden-Württemberg, Germany"
Japan,Namie-Odaka nuclear power plant,1,825.0,cancelled,advanced boiling water reactor,unknown,Tohoku Electric Power CO INC [100%],,37.5134,141.0342,exact,,Asia,https://www.gem.wiki/Namie-Odaka_nuclear_power_plant,Japan
China,Nanyang nuclear power plant,1,1250.0,cancelled,pressurized water reactor,AP-1000,China National Nuclear Power CO LTD [100%],CNNC Henan Nuclear Power CO LTD,33.3531,112.6416,approximate,Henan,Asia,https://www.gem.wiki/Nanyang_nuclear_power_plant,"Henan, China"
