,Unnamed: 0,GEM Mine ID,name,url,status,capacity_prod,capacity_output,owners,est_emissions,lng,lat,tracker,goget_id,status_year,subnational,Climate TRACE Field Estimate Year,Climate TRACE Field Emissions Factor,areas,Fuel description,Reserves Classification (Converted),Quantity (Converted),Units (Converted),Upstream methane intensity (kg/boe),Reserves Data Year,Quantity (boe),reserves_emissions,GEM Methane Plume ID,Satellite Data Provider,Instrument,date,Provider ID,Satellite Data Provider Ref,plume_emissions,Emissions Uncertainity (kg/hr),Type of Infrastructure,Infrastructure Notes,infra_name,GEM Infrastructure Wiki,Government Well ID (Nearby),California VISTA and other Government ID Assets (Nearby),lat,infra_filter,status_legend,scaling_col
7409,6661,,Spraberry (Trend Area) District 8 - Murchison,"https://www.gem.wiki/Spraberry_(Trend_Area)_District_8_-_Murchison_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Murchison Oil And Gas,4618652,32.2004,-101.7069,Oil and Gas Extraction Areas,OG0015734,2019,Permian TX,2021,0.002246,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7410,6488,,Sanish - Murex Petroleum,"https://www.gem.wiki/Sanish_-_Murex_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Murex Petroleum Corporation,524941.3,48.1716,-102.3384,Oil and Gas Extraction Areas,OG0015735,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7411,6748,,Stanley - Murex Petroleum,"https://www.gem.wiki/Stanley_-_Murex_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Murex Petroleum Corporation,524941.3,48.2277,-102.3467,Oil and Gas Extraction Areas,OG0015736,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7412,5102,,Eagleville (Eagle Ford-1) - Murphy,"https://www.gem.wiki/Eagleville_(Eagle_Ford-1)_-_Murphy_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Murphy E&P. Company,,28.6047,-98.4901,Oil and Gas Extraction Areas,OG0015737,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7413,5134,,Eagleville (Eagle Ford-2) - Murphy,"https://www.gem.wiki/Eagleville_(Eagle_Ford-2)_-_Murphy_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Murphy E&P. Company,,28.9654,-97.8534,Oil and Gas Extraction Areas,OG0015738,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7414,4734,,Briscoe Ranch (Eagleford) - Murphy,"https://www.gem.wiki/Briscoe_Ranch_(Eagleford)_-_Murphy_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Murphy E&P. Company,,28.4138,-99.5933,Oil and Gas Extraction Areas,OG0015739,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7415,6786,,Sugarkane (Austin Chalk) - Murphy,"https://www.gem.wiki/Sugarkane_(Austin_Chalk)_-_Murphy_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Murphy E&P. Company,81845.54,28.9915,-97.8575,Oil and Gas Extraction Areas,OG0015740,2019,Austin Chalk,2021,0.000995,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7416,5908,,Marmalard (MC300) - Murphy,"https://www.gem.wiki/Marmalard_(MC300)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.7083,-88.1893,Oil and Gas Extraction Areas,OG0015741,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7417,6362,,Rigel (MC252) - Murphy,"https://www.gem.wiki/Rigel_(MC252)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.7647,-88.3717,Oil and Gas Extraction Areas,OG0015742,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7418,4908,,Chinook (WR469) - Murphy,"https://www.gem.wiki/Chinook_(WR469)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,26.52,-90.5325,Oil and Gas Extraction Areas,OG0015743,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7419,4996,,Dalmatian North (DC004) - Murphy,"https://www.gem.wiki/Dalmatian_North_(DC004)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.958,-87.746,Oil and Gas Extraction Areas,OG0015744,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7420,6738,,ST228 - Murphy,"https://www.gem.wiki/ST228_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.362,-90.202,Oil and Gas Extraction Areas,OG0015745,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7421,6562,,Son Of Bluto 2 (MC431) - Murphy,"https://www.gem.wiki/Son_Of_Bluto_2_(MC431)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.563,-88.237,Oil and Gas Extraction Areas,OG0015746,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7422,5321,,Front Runner (GC339) - Murphy,"https://www.gem.wiki/Front_Runner_(GC339)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,27.615,-90.443,Oil and Gas Extraction Areas,OG0015747,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7423,5935,,MC387 - Murphy,"https://www.gem.wiki/MC387_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.606,-88.238,Oil and Gas Extraction Areas,OG0015748,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7424,5958,,Medusa (MC582) - Murphy,"https://www.gem.wiki/Medusa_(MC582)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.3935,-89.4665,Oil and Gas Extraction Areas,OG0015749,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7425,4866,,Cascade (WR206) - Murphy,"https://www.gem.wiki/Cascade_(WR206)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,26.737,-90.4785,Oil and Gas Extraction Areas,OG0015750,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7426,6043,,N.Thunder Horse (MC776) - Murphy,"https://www.gem.wiki/N.Thunder_Horse_(MC776)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.255,-88.48,Oil and Gas Extraction Areas,OG0015751,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7427,4997,,Dalmatian South (DC134) - Murphy,"https://www.gem.wiki/Dalmatian_South_(DC134)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,28.827,-87.844,Oil and Gas Extraction Areas,OG0015752,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7428,4921,,Clipper (GC299) - Murphy,"https://www.gem.wiki/Clipper_(GC299)_-_Murphy_Oil_and_Gas_Asset_(Federal_offshore,_United_States)",operating,,,Murphy E&P. Company,,27.668,-90.164,Oil and Gas Extraction Areas,OG0015753,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7429,5542,,Hico-Knowles - Nadel And Gussman Ruston,"https://www.gem.wiki/Hico-Knowles_-_Nadel_And_Gussman_Ruston_Gas_Asset_(Louisiana,_United_States)",operating,,,Nadel And Gussman Ruston,,32.6847,-92.7239,Oil and Gas Extraction Areas,OG0015756,2022,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7430,6417,,Ruston - Nadel And Gussman Ruston,"https://www.gem.wiki/Ruston_-_Nadel_And_Gussman_Ruston_Oil_and_Gas_Asset_(Louisiana,_United_States)",operating,,,Nadel And Gussman Ruston,,32.6065,-92.6206,Oil and Gas Extraction Areas,OG0015757,2022,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7431,4910,,Choudrant - Nadel And Gussman Ruston,"https://www.gem.wiki/Choudrant_-_Nadel_And_Gussman_Ruston_Oil_and_Gas_Asset_(Louisiana,_United_States)",operating,,,Nadel And Gussman Ruston,,32.5616,-92.5629,Oil and Gas Extraction Areas,OG0015758,2022,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7432,5185,,Edison - Naftex,"https://www.gem.wiki/Edison_-_Naftex_Oil_Asset_(California,_United_States)",operating,,,Naftex Operating Company,,35.3258,-118.8635,Oil and Gas Extraction Areas,OG0015759,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7433,5272,,"Flat Top JC (Strawn, Upper) - NBX","https://www.gem.wiki/Flat_Top_JC_(Strawn,_Upper)_-_NBX_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,NBX Energy,,32.9661,-99.9815,Oil and Gas Extraction Areas,OG0015761,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7434,7127,,Woodlawn (Cotton Valley) - New Century,"https://www.gem.wiki/Woodlawn_(Cotton_Valley)_-_New_Century_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,New Century Exploration,,32.6025,-94.4275,Oil and Gas Extraction Areas,OG0015762,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7435,6572,,South Tobacco Garden - Newfield,"https://www.gem.wiki/South_Tobacco_Garden_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.7965,-103.3583,Oil and Gas Extraction Areas,OG0015763,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7436,6541,,Siverston - Newfield,"https://www.gem.wiki/Siverston_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.8187,-103.2435,Oil and Gas Extraction Areas,OG0015764,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7437,5851,,Lost Bridge - Newfield,"https://www.gem.wiki/Lost_Bridge_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.6542,-102.9098,Oil and Gas Extraction Areas,OG0015765,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7438,7016,,Westberg - Newfield,"https://www.gem.wiki/Westberg_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.9774,-103.0033,Oil and Gas Extraction Areas,OG0015766,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7439,6211,,Pembroke - Newfield,"https://www.gem.wiki/Pembroke_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.7379,-103.1931,Oil and Gas Extraction Areas,OG0015767,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7440,6453,,Sand Creek - Newfield,"https://www.gem.wiki/Sand_Creek_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,48.057,-103.0346,Oil and Gas Extraction Areas,OG0015768,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7441,5658,,Keene - Newfield,"https://www.gem.wiki/Keene_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,48.0455,-102.9871,Oil and Gas Extraction Areas,OG0015769,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7442,5518,,Haystack Butte - Newfield,"https://www.gem.wiki/Haystack_Butte_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.6686,-103.1176,Oil and Gas Extraction Areas,OG0015770,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7443,4580,,Bear Den - Newfield,"https://www.gem.wiki/Bear_Den_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.7006,-102.8731,Oil and Gas Extraction Areas,OG0015771,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7444,6864,,Tobacco Garden - Newfield,"https://www.gem.wiki/Tobacco_Garden_-_Newfield_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Newfield Production Company,524941.3,47.8305,-103.3626,Oil and Gas Extraction Areas,OG0015772,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7445,7084,,Williston - Nine Point,"https://www.gem.wiki/Williston_-_Nine_Point_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,,48.1803,-103.5835,Oil and Gas Extraction Areas,OG0015773,2022,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7446,5196,,Eightmile - Nine Point,"https://www.gem.wiki/Eightmile_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,48.0179,-103.8786,Oil and Gas Extraction Areas,OG0015774,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7447,5201,,Elk - Nine Point,"https://www.gem.wiki/Elk_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,47.9434,-103.719,Oil and Gas Extraction Areas,OG0015775,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7448,6722,,Squires - Nine Point,"https://www.gem.wiki/Squires_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,48.2314,-103.8044,Oil and Gas Extraction Areas,OG0015776,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7449,6318,,Pronghorn - Nine Point,"https://www.gem.wiki/Pronghorn_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,47.7986,-103.6329,Oil and Gas Extraction Areas,OG0015777,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7450,6714,,Spring Creek - Nine Point,"https://www.gem.wiki/Spring_Creek_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,47.8476,-103.5312,Oil and Gas Extraction Areas,OG0015778,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7451,6337,,Rawson - Nine Point,"https://www.gem.wiki/Rawson_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,47.7953,-103.5578,Oil and Gas Extraction Areas,OG0015779,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7452,6399,,Rosebud - Nine Point,"https://www.gem.wiki/Rosebud_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,48.1386,-103.7474,Oil and Gas Extraction Areas,OG0015780,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7453,6155,,Painted Woods - Nine Point,"https://www.gem.wiki/Painted_Woods_-_Nine_Point_Oil_and_Gas_Asset_(North_Dakota,_United_States)",decommissioned,,,Nine Point Energy,524941.3,48.17,-103.9004,Oil and Gas Extraction Areas,OG0015781,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,retired-plus,936.0249636999176
7454,7113,,Wolfbone (Trend Area) - Noble,"https://www.gem.wiki/Wolfbone_(Trend_Area)_-_Noble_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Noble Energy,4618652,31.2995,-103.4884,Oil and Gas Extraction Areas,OG0015782,2019,Permian TX,2021,0.002246,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7455,6254,,Phantom (Wolfcamp) - Noble,"https://www.gem.wiki/Phantom_(Wolfcamp)_-_Noble_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Noble Energy,4618652,31.3307,-103.4873,Oil and Gas Extraction Areas,OG0015783,2019,Permian TX,2021,0.002246,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7456,5561,,Hoefs T-K (Wolfcamp) - Noble,"https://www.gem.wiki/Hoefs_T-K_(Wolfcamp)_-_Noble_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Noble Energy,4618652,31.1742,-103.5151,Oil and Gas Extraction Areas,OG0015784,2019,Permian TX,2021,0.002246,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7457,6991,,Wattenberg - Noble,"https://www.gem.wiki/Wattenberg_-_Noble_Oil_and_Gas_Asset_(Colorado,_United_States)",operating,,,Noble Energy,,40.3434,-104.5809,Oil and Gas Extraction Areas,OG0015785,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7458,5043,,DJ Horizontal Niobrara - Noble,"https://www.gem.wiki/DJ_Horizontal_Niobrara_-_Noble_Oil_and_Gas_Asset_(Colorado,_United_States)",operating,,,Noble Energy,390682.9,40.7415,-103.9286,Oil and Gas Extraction Areas,OG0015786,2020,Denver Julesburg,2021,0.000957,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7459,6439,,Salt Flat (Edwards) - North South,"https://www.gem.wiki/Salt_Flat_(Edwards)_-_North_South_Oil_Asset_(Texas,_United_States)",operating,,,North South Oil,,29.7288,-97.6251,Oil and Gas Extraction Areas,OG0015789,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7460,6818,,Swenson (Caddo) - North Texas,"https://www.gem.wiki/Swenson_(Caddo)_-_North_Texas_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,North Texas Oil & Gas,,33.1275,-99.3658,Oil and Gas Extraction Areas,OG0015790,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7461,6008,,Monongalia County - Northeast Natural,"https://www.gem.wiki/Monongalia_County_-_Northeast_Natural_Gas_Asset_(West_Virginia,_United_States)",operating,,,Northeast Natural Energy,,39.6844,-80.1762,Oil and Gas Extraction Areas,OG0015791,2020,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7462,5371,,Giddings (Austin Chalk-3) - Northfield,"https://www.gem.wiki/Giddings_(Austin_Chalk-3)_-_Northfield_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Northfield Enterprises,81845.54,30.7798,-96.4519,Oil and Gas Extraction Areas,OG0015792,2019,Austin Chalk,2021,0.000995,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7463,4543,,Bald Prairie (CV Consolidated) - O'Benco,"https://www.gem.wiki/Bald_Prairie_(CV_Consolidated)_-_O'Benco_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,O'Benco,,31.1961,-96.5713,Oil and Gas Extraction Areas,OG0015796,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7464,4820,,Carroll Springs (Rodessa) - O'Benco,"https://www.gem.wiki/Carroll_Springs_(Rodessa)_-_O'Benco_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,O'Benco,,32.0416,-95.7469,Oil and Gas Extraction Areas,OG0015797,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7465,4883,,"Cedar Creek, S. (Smackover) - O'Ryan","https://www.gem.wiki/Cedar_Creek,_S._(Smackover)_-_O'Ryan_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,O'Ryan Oil And Gas,,32.249,-96.1595,Oil and Gas Extraction Areas,OG0015798,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7466,5694,,Krs (Marble Falls) - Oakridge,"https://www.gem.wiki/Krs_(Marble_Falls)_-_Oakridge_Oil_and_Gas_Asset_(Texas,_United_States)",operating,,,Oakridge Oil And Gas,,33.1921,-98.1504,Oil and Gas Extraction Areas,OG0015799,2019,,,,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7467,4555,,Banks - Oasis Petroleum,"https://www.gem.wiki/Banks_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,47.9678,-103.2006,Oil and Gas Extraction Areas,OG0015800,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7468,6542,,Siverston - Oasis Petroleum,"https://www.gem.wiki/Siverston_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,47.8697,-103.2455,Oil and Gas Extraction Areas,OG0015801,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7469,5200,,Elidah - Oasis Petroleum,"https://www.gem.wiki/Elidah_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,47.9625,-103.1642,Oil and Gas Extraction Areas,OG0015802,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7470,4462,,Alkali Creek - Oasis Petroleum,"https://www.gem.wiki/Alkali_Creek_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,48.1573,-102.7209,Oil and Gas Extraction Areas,OG0015803,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7471,4457,,Alger - Oasis Petroleum,"https://www.gem.wiki/Alger_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,48.3189,-102.5733,Oil and Gas Extraction Areas,OG0015804,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7472,4805,,Camp - Oasis Petroleum,"https://www.gem.wiki/Camp_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,47.9628,-103.5104,Oil and Gas Extraction Areas,OG0015805,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7473,7086,,Willow Creek - Oasis Petroleum,"https://www.gem.wiki/Willow_Creek_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,48.0674,-103.5058,Oil and Gas Extraction Areas,OG0015806,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7474,6099,,North Tobacco Garden - Oasis Petroleum,"https://www.gem.wiki/North_Tobacco_Garden_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,47.8797,-103.3116,Oil and Gas Extraction Areas,OG0015807,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7475,4534,,Baker - Oasis Petroleum,"https://www.gem.wiki/Baker_-_Oasis_Petroleum_Oil_and_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,48.0608,-103.6064,Oil and Gas Extraction Areas,OG0015808,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
7476,6297,,Poe - Oasis Petroleum,"https://www.gem.wiki/Poe_-_Oasis_Petroleum_Gas_Asset_(North_Dakota,_United_States)",operating,,,Oasis Petroleum,524941.3,47.9031,-103.4307,Oil and Gas Extraction Areas,OG0015809,2022,Bakken-US,2021,0.000734,United States,,,,,,,,,,,,,,,,,,,,,,,,,operating,936.0249636999176
